"","year","district_code","caseid","congress","dname","rname","dmajor","dminor","dall","rmajor","rminor","rall","unfusedminorparties","linesqd","linesqr","linesnd","linesnr","linesu","presidential","incumbent","dincumbent","rincumbent","districtfixedeffect","uncontested","winner","democraticmarginofvictory","nyc","chamber","icpsr","state_icpsr","state_abbrev","party_code","occupancy","last_means","bioname","gender","race","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","win_percentage","competitive","age","dal","ral","dc","rc","dg","rg","di","ri","dl","rl","dlt","rlt","drtl","rrtl","dsam","rsam","dr","rr","dtc","rtc","dwe","rwe","dwf","rwf","rd","_merge","fe","party","lib_dem_supp","cons_dem_supp","ind_dem_supp","lib_rep_supp","cons_rep_supp","ind_rep_supp","int_r_lib","int_d_lib","int_r_cons","int_d_cons","int_r_ind","int_d_ind","dm_nominate_dim1","dm_party","dm_ind_rep_supp","dm_cons_rep_supp","dm_lib_rep_supp","dm_ind_dem_supp","dm_cons_dem_supp","dm_lib_dem_supp","dm_gender","dm_race","dm_age","dm_competitive","dm_nyc","dm_int_d_ind","dm_int_r_ind","dm_int_d_cons","dm_int_r_cons","dm_int_d_lib","dm_int_r_lib","dm_dl","dm_rl","dm_dc","dm_rc","dm_di","dm_ri","dm_uncontested","dm_incumbent","int_comp1","int_comp2","int_comp3","int_comp4","int_comp5","int_comp6","int_comp10","int_comp20","int_comp30","int_comp40","int_comp50","int_comp60","int_uncont1","int_uncont2","int_uncont3","int_uncont4","int_uncont5","int_uncont6","int_uncont10","int_uncont20","int_uncont30","int_uncont40","int_uncont50","int_uncont60","int_incu1","int_incu2","int_incu3","int_incu4","int_incu5","int_incu6","int_incu10","int_incu20","int_incu30","int_incu40","int_incu50","int_incu60","dm_int_incu60","dm_int_incu50","dm_int_incu40","dm_int_incu30","dm_int_incu20","dm_int_incu10","dm_int_incu6","dm_int_incu5","dm_int_incu4","dm_int_incu3","dm_int_incu2","dm_int_incu1","dm_int_uncont60","dm_int_uncont50","dm_int_uncont40","dm_int_uncont30","dm_int_uncont20","dm_int_uncont10","dm_int_uncont6","dm_int_uncont5","dm_int_uncont4","dm_int_uncont3","dm_int_uncont2","dm_int_uncont1","dm_int_comp60","dm_int_comp50","dm_int_comp40","dm_int_comp30","dm_int_comp20","dm_int_comp10","dm_int_comp6","dm_int_comp5","dm_int_comp4","dm_int_comp3","dm_int_comp2","dm_int_comp1","dm_nokken_poole_dim1","d_prop_pres","dm_d_prop_pres","int10","int20","int30","int40","int50","int60","dm_dal","dm_ral","dm_dg","dm_rg","dm_dlt","dm_rlt","dm_drtl","dm_rrtl","dm_dsam","dm_rsam","dm_dtc","dm_rtc","dm_dwe","dm_rwe","dm_dr","dm_rr","dm_dwf","dm_rwf","mint1","mint2","mint3","mint4","mint5","mint6","mint7","mint8","mint9","mint10","mint11","mint12","mint13","mint14","mint15","mint16","mint17","mint18","dm_mint1","dm_mint2","dm_mint3","dm_mint4","dm_mint5","dm_mint6","dm_mint7","dm_mint8","dm_mint9","dm_mint10","dm_mint11","dm_mint12","dm_mint13","dm_mint14","dm_mint15","dm_mint16","dm_mint17","dm_mint18","liberal","con","wf","gre","ind","ref","libert","rtl","other1","othername1","other2","othername2","other3","othername3","other4","othername4","left_votes","centrist_votes","right_votes","left_prop","cent_prop","right_prop","lib_prop","cons_prop","rvote","dvote","tvote","state","r_prop_pres","dm_int_party_left","dm_int_party_cent","dm_int_party_right","dm_left_prop","dm_cent_prop","dm_right_prop","dm_strong_lib","dm_strong_con","dm_rc_strong","dm_dl_strong"
"915",2000,14,923,107,"MALONEY","RHODES",143809,4271,148080,45453,0,45453,6815,1,0,0,0,2,1,1,1,0,"d14",0,"D","0.530281657",1,"House",29379,13,"NY",100,0,1,"MALONEY, Carolyn Bosher",1,0,"M000087",1946,NA,-0.386999994516373,-0.275999993085861,-128.534759521484,0.822799980640411,659,56,NA,-0.363000005483627,-0.391999989748001,0.76514083147049,0,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,-0.200000002980232,0,0.199999988079071,0,0,4,-0.200000002980232,0,0,0,0,0,0,0,0.199999988079071,-0.200000002980232,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,-0.200000002980232,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0.0187999904155731,0.73911394174137,0.0270606875419617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,0,0,4869,1946,0,0,0,0,"",0,"",0,"",0,0,9140,1946,0,0.0456206201209895,0.00971309920737916,0,0.0213179068420948,0,45453,148080,200348,"NY",0.226870245772356,0,0,0,0,0,-0.0035951801110059,0,0,0,0
"916",2000,15,924,107,"RANGEL","SUERO",124415,5746,130161,6906,440,7346,4157,2,0,0,1,4,1,1,1,0,"d15",0,"D","0.89315453",1,"House",13035,13,"NY",100,0,1,"RANGEL, Charles B.",0,1,"R000053",1930,NA,-0.513999998569489,-0.340999990701675,-138.984497070312,0.805999994277954,644,54,NA,-0.458999991416931,-0.46900001168251,0.946577250957489,0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0.799999952316284,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0.0573999881744385,0.918800824486108,-0.0270607471466064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833,492,3913,2134,1051,0,480,440,0,"",0,"",0,"",0,0,7880,1051,1412,0.0556245764626158,0.0074189631804834,0.00996724644228597,0.0129390670883217,0.00347300655071154,7346,130161,141664,"NY",0.051855093742941,0,0,0,0,0,0.0035951801110059,0,0,0,0
"917",2000,16,925,107,"SERRANO","JUSTICE",100891,2150,103041,3934,0,3934,571,1,0,0,0,1,1,1,1,0,"d16",0,"D","0.926450105",1,"House",29134,13,"NY",100,0,1,"SERRANO, José E.",0,1,"S000248",1943,NA,-0.49099999666214,-0.379000008106232,-114.956466674805,0.83720999956131,647,42,NA,-0.418999999761581,-0.428999990224838,0.963225066661835,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0.0600000023841858,0.958110947873468,-0.160595893859863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,571,0,0,0,0,0,0,0,"",0,"",0,"",0,0,2150,0,571,0.0199914455209864,0,0.00530935599650382,0.0199914455209864,0.00530935599650382,3934,103041,107546,"NY",0.0365796961300281,0,0,0,-0.0374755822122097,0,0.0147723127156496,-0.5,-0.5,0,0
"918",2000,17,926,107,"ENGEL","MCMANUS",112748,2345,115093,11513,1688,13201,0,1,1,0,0,0,1,1,1,0,"d17",0,"D","0.794207056",1,"House",15603,13,"NY",100,0,1,"ENGEL, Eliot Lance",0,0,"E000179",1947,NA,-0.407999992370605,-0.0890000015497208,-127.271469116211,0.819920003414154,641,49,NA,-0.344999998807907,-0.222000002861023,0.897103548049927,0,53,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.200000002980232,0.199999988079071,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.399999976158142,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949999988079071,0.897103527834505,0.160595893859863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345,1688,0,0,0,0,0,0,0,"",0,"",0,"",0,0,2345,0,1688,0.0182783294620169,0,0.013157279373938,0.0182783294620169,0.013157279373938,13201,115093,128294,"NY",0.102896472165495,0,0,0,0.0374755784869194,0,-0.014772311784327,0.5,0.5,0,0
"919",2000,18,927,107,"LOWEY","VONGLIS",126878,0,126878,52923,5099,58022,3747,1,0,0,0,1,1,1,1,0,"d18",0,"D","0.37239589",1,"House",15612,13,"NY",100,0,1,"LOWEY, Nita M.",1,0,"L000480",1937,NA,-0.388999998569489,-0.158000007271767,-106.89591217041,0.851509988307953,665,38,NA,-0.391000002622604,-0.340000003576279,0.686197936534882,0,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.400000005960464,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.400000005960464,0,0,0,0.0132000148296356,0.672568341929636,-0.0296248197555542,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5099,0,0,0,0,0,3747,0,"",0,"",0,"",0,0,0,0,8846,0,0,0.0468918138109803,0,0.0270293193106702,58022,126878,188647,"NY",0.307569163570054,0,0,0,0.0449955388903618,0,-0.0147382011637092,0,0,0,0
"920",2000,19,928,107,"GRAHAM","KELLY",82082,3789,85871,133963,11569,145532,7748,2,1,0,0,2,1,1,0,1,"d19",0,"R","-0.257822932",0,"House",29544,13,"NY",200,0,1,"KELLY, Sue W.",1,0,"K000078",1936,NA,0.231000006198883,-0.564000010490417,-135.429260253906,0.818000018596649,676,59,NA,0.266000002622604,-0.555999994277954,0.62891149520874,0,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,125,1,1,0,0,0,1,0,0,1,1,0,0,0,0.0322000086307526,0,0,0.399999976158142,0,0,0,1.39999997615814,0.199999988079071,0,2,-0.400000005960464,0,0,0,0,0.399999976158142,0.600000023841858,0,0.600000023841858,0,0,0.399999976158142,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.399999976158142,0.600000023841858,0,0,0,0.399999976158142,0,0,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,0.0628000050783157,0.35906602941238,0.0296247601509094,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,2016,11569,1773,3662,0,0,0,4086,0,"",0,"",0,"",0,0,7451,0,15655,0.0311560478526119,0,0.0654607340132385,0.00842982048998332,0.0483752942701473,145532,85871,239151,"NY",0.608536029537823,0,0,0,-0.0449955314397812,0,0.0147382020950317,0,0,0,0
"921",2000,2,911,107,"ISRAEL","JOHNSON",90438,0,90438,65880,0,65880,32314,0,0,0,0,5,1,0,0,0,"d2",0,"D","0.157102829",0,"House",20129,13,"NY",100,0,1,"ISRAEL, Steve",0,0,"I000057",1958,NA,-0.333999991416931,-0.0509999990463257,-205.511779785156,0.735000014305115,667,89,NA,-0.25900000333786,-0.164000004529953,0.578551411628723,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439999997615814,-0.800000011920929,0,-0.800000011920929,0,-0.200000002980232,0,0,0,0,4,0.600000023841858,0,-0.200000002980232,0,0,-0.800000011920929,0,0,0,0,0,-0.800000011920929,-0.200000002980232,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,-0.800000011920929,0,0,0,-0.200000002980232,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,-0.200000002980232,0,0,0,-0.380800008773804,0.479441452139616,-0.00945723056793213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10824,1267,1404,7595,0,0,11224,0,"",0,"",0,"",0,0,2671,7595,22048,0.0141598456253446,0.040263582000933,0.116883667670385,0,0.0573815683447135,65880,90438,188632,"NY",0.349251452563722,0,0,0,-0.0213416330516338,0,-0.0353233143687248,-0.5,-0.5,0,0
"922",2000,20,929,107,"FEINER","GILMAN",87602,7044,94646,136016,0,136016,5371,3,0,0,0,1,1,1,0,1,"d20",0,"R","-0.17935334",0,"House",14015,13,"NY",200,0,1,"GILMAN, Benjamin Arthur",0,0,"G000212",1922,NA,0.0430000014603138,-0.425000011920929,-151.680877685547,0.795000016689301,661,53,NA,0.112000003457069,-0.580999970436096,0.589676678180695,1,78,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,127,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,2,0,0,4,0.800000011920929,0,-0.200000002980232,0,0,0,0.399999976158142,0,0.399999976158142,0,0,0,-0.200000002980232,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.200000002980232,0,0,0,0.399999976158142,0,0,-0.200000002980232,0,0,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0.800000011920929,0.0140000060200691,0.400986302762749,0.00945723056793213,1,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,2064,0,2070,2910,0,0,0,5371,0,"",0,"",0,"",0,0,7044,0,5371,0.0298432846254549,0,0.0227552926921236,0.00874453995839565,0,136016,94646,236033,"NY",0.576258404545127,0,0,0,0.0213416330516338,0,0.0353233106434345,0.5,0.5,0,0
"923",2000,21,930,107,"MCNULTY","PILLSWORTH",157773,17566,175339,60333,0,60333,0,2,0,0,0,0,1,1,1,0,"d21",0,"D","0.487991785",0,"House",15614,13,"NY",100,0,1,"McNULTY, Michael Robert",0,0,"M000590",1947,NA,-0.368999987840652,0.368999987840652,-222.797912597656,0.720000028610229,677,128,NA,-0.437999993562698,0.497000008821487,0.743995904922485,0,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0.399999976158142,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399999976158142,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656000077724457,0.74399589259649,0.0110123753547668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8435,0,0,9131,0,0,0,0,"",0,"",0,"",0,0,0,9131,8435,0,0.038744526290777,0.0357912692216301,0,0.0357912692216301,60333,175339,235672,"NY",0.25600410740351,0,0,0,0.0374142527580261,0,0.0449895747005939,0,0,0,0
"924",2000,22,931,107,"MCCALLION","SWEENEY",72640,6471,79111,153997,13371,167368,0,2,1,0,0,0,1,1,0,1,"d22",0,"R","-0.358071073",0,"House",29927,13,"NY",200,0,1,"SWEENEY, John E.",0,0,"S001149",1955,NA,0.248999997973442,0.0359999984502792,-200.507766723633,0.736999988555908,658,64,NA,0.256999999284744,0.129999995231628,0.679035544395447,0,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,129,1,1,0,0,0,1,0,0,0,1,0,0,0,-0.14580000936985,0,-0.200000002980232,-0.600000023841858,0,0,0,1.60000002384186,0,0,-11,-0.200000002980232,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,-0.200000002980232,0,0,-0.200000002980232,0,-0.200000002980232,0,0,0,-0.154799997806549,0.32096446350399,-0.0110124349594116,1,0,0,0,1,0,0,0,0.800000011920929,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.800000011920929,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,0,0,0.800000011920929,0,0,13371,1666,4805,0,0,0,0,0,"",0,"",0,"",0,0,6471,0,13371,0.0262537579266388,0,0.0542480292438707,0,0.0542480292438707,167368,79111,246479,"NY",0.67903553649601,0,0,0,-0.0374142490327358,0,-0.0449895747005939,0,0,0,0
"925",2000,23,932,107,"ENGLEBRECHT","BOEHLERT",38049,0,38049,110634,13498,124132,42854,0,1,0,0,2,1,1,0,1,"d23",0,"R","-0.501156116",0,"House",15007,13,"NY",200,0,1,"BOEHLERT, Sherwood Louis",0,0,"B000586",1936,NA,0.103000000119209,-0.717999994754791,-101.836326599121,0.861000001430511,678,32,NA,0.163000002503395,-0.666000008583069,0.765391767024994,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,130,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.800000011920929,-0.200000002980232,0,0,0,0,0,0,4,0,0,0,0.800000011920929,0,-0.200000002980232,0,0,0,0,0,-0.200000002980232,0,0.800000011920929,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.800000011920929,0,-0.200000002980232,0,0,0.800000011920929,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505999997258186,0.185573194820397,0.0193161964416504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25245,0,0,13498,0,0,7609,0,"",0,"",0,"",0,0,0,13498,32854,0,0.0658326627161216,0.160236057258517,0,0.123125320067306,124132,38049,205035,"NY",0.6054185870705,0.00717552192509174,0,0,0.00159186380915344,0,0,0,0,0,0
"926",2000,24,933,107,"TALLON","MCHUGH",41719,979,42698,128513,9809,138322,5167,1,1,0,0,2,1,1,0,1,"d24",0,"R","-0.528251022",0,"House",39316,13,"NY",200,0,1,"McHUGH, John Michael",0,0,"M000472",1948,NA,0.224999994039536,-0.063000001013279,-90.8121719360352,0.867999970912933,644,32,NA,0.224000006914139,-0.148000001907349,0.764125525951385,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,131,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.199999988079071,0,0,0,0.800000011920929,0,0,4,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0.199999988079071,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175999850034714,0.229328578257343,-0.0132716596126556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,9809,979,1931,3236,0,0,0,0,"",0,"",0,"",0,0,2910,3236,9809,0.01562944781322,0.0173803756438419,0.0526835923023627,0,0.0526835923023627,138322,42698,186187,"NY",0.742919752721726,0.00646700337529182,0,0,0.000883344502653927,0,0,0,0,0,0
"927",2000,25,934,107,"GAVIN","WALSH",64533,0,64533,132120,19760,151880,3830,0,2,0,0,1,1,1,0,1,"d25",0,"R","-0.403612537",0,"House",15630,13,"NY",200,0,1,"WALSH, James T.",0,0,"W000099",1947,NA,0.208000004291534,-0.189999997615814,-93.4251098632812,0.869000017642975,666,32,NA,0.236000001430511,-0.212999999523163,0.701806247234344,0,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.600000023841858,0,0,0,0,-0.400000005960464,0,0,4,-0.600000023841858,0,0,0.600000023841858,0,0,-0.200000002980232,0,-0.200000002980232,0,0,0,0,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.600000023841858,0,0,-0.200000002980232,0,0.600000023841858,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,-0.600000023841858,0,0,-0.200000002980232,0,-0.600000023841858,0,0,0,0.0349999964237213,0.293008177331402,-0.0392940640449524,0,0,0,0,1,1,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9248,0,3830,10512,0,0,0,0,"",0,"",0,"",0,0,3830,10512,9248,0.0173898829928761,0.0477290992222227,0.0419899837906313,0,0.0419899837906313,151880,64533,220243,"NY",0.689601939675722,0.000970069319009781,0,0,-0.00461358949542046,0,0,0,0,0,0
"928",2000,26,935,107,"HINCHEY","MOPPERT",124862,15533,140395,78103,5753,83856,2328,3,1,0,0,1,1,1,1,0,"d26",0,"D","0.252123736",0,"House",29380,13,"NY",100,0,1,"HINCHEY, Maurice Dunlea",0,0,"H000627",1938,NA,-0.574999988079071,-0.00700000021606684,-149.401123046875,0.796000003814697,655,64,NA,-0.630999982357025,-0.116999998688698,0.626061856746674,0,62,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,133,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.200000047683716,0,0.600000023841858,0,0.799999952316284,0,0,4,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0.199999988079071,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,0,0,-0.600000023841858,-0.0717999935150146,0.619629356648233,-0.0643904507160187,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388,5753,5267,0,6878,0,0,2328,0,"",0,"",0,"",0,0,8655,6878,8081,0.0381985973986998,0.0303558582216357,0.0356652646538293,0.014952842055089,0.0253907025805569,83856,140395,226579,"NY",0.370096081278494,0.000493193976581097,0,0,-0.00509046483784914,0,0,0,0,0,0
